datetime "Pyranometer Upper Irradiance [W/m$^2$]" "Pyranometer Lower Irradiance [W/m$^2$]" "Pyrgeometer Upper Irradiance [W/m$^2$]" "Pyrgeometer Lower Irradiance [W/m$^2$]" "Albedo [-]" "Net Solar radiation [W/m$^2$]" "Net (total) radiation [W/m$^2$]" "Net Far Infrared radiation [W/m$^2$]" "Sky temperature [°C]" "Radiometer Ground temperature [°C]"
"2018-11-14 04:05:00" 3.7 -0.0 368.7 364.4 0.7 3.7 7.9 4.2 10.8 10.0
"2018-11-14 04:06:00" 3.5 -0.7 370.8 365.3 -inf 4.2 9.6 5.5 11.2 10.2
"2018-11-14 04:07:00" 3.3 -1.3 367.3 366.0 0.2 4.6 5.8 1.3 10.5 10.3
"2018-11-14 04:08:00" 3.9 -1.4 368.3 365.6 -0.8 5.3 7.9 2.7 10.7 10.2
"2018-11-14 04:09:00" 3.8 -1.9 368.8 367.6 0.1 5.7 7.0 1.2 10.8 10.6
"2018-11-14 04:10:00" 4.1 -2.5 368.9 362.9 -inf 6.6 12.6 6.0 10.8 9.7
"2018-11-14 04:11:00" 4.9 -2.2 367.1 364.5 -inf 7.1 9.7 2.6 10.5 10.0
"2018-11-14 04:12:00" 4.5 -0.1 369.0 366.7 -inf 4.5 6.8 2.3 10.9 10.4
"2018-11-14 04:13:00" 4.8 -1.9 366.9 364.8 -0.8 6.7 8.9 2.1 10.5 10.1
"2018-11-14 04:14:00" 4.6 -2.0 367.7 365.0 -0.6 6.6 9.3 2.7 10.6 10.1
"2018-11-14 04:15:00" 6.0 -0.9 368.1 364.6 -0.3 6.9 10.4 3.5 10.7 10.0
"2018-11-14 04:16:00" 4.6 -1.5 368.2 366.0 0.1 6.1 8.3 2.2 10.7 10.3
"2018-11-14 04:17:00" 5.2 -2.6 369.7 364.8 -inf 7.7 12.7 5.0 11.0 10.1
"2018-11-14 04:18:00" 4.2 -1.3 367.5 364.2 -0.7 5.5 8.7 3.3 10.6 10.0
"2018-11-14 04:19:00" 3.0 -3.9 365.9 363.7 3.3 6.9 9.1 2.2 10.3 9.8
"2018-11-14 04:20:00" 2.9 -2.0 367.3 364.4 -0.4 4.9 7.8 2.8 10.5 10.0
"2018-11-14 04:21:00" 4.2 -2.7 368.4 364.3 -inf 6.8 10.9 4.1 10.8 10.0
"2018-11-14 04:22:00" 3.0 -0.1 370.0 365.2 inf 3.1 7.8 4.7 11.1 10.1
"2018-11-14 04:23:00" 5.9 -1.6 368.6 365.2 -0.4 7.5 11.0 3.5 10.8 10.1
"2018-11-14 04:24:00" 4.1 -2.2 366.3 363.8 0.5 6.3 8.8 2.5 10.3 9.9
"2018-11-14 04:25:00" 4.8 -2.5 368.6 366.2 -inf 7.3 9.7 2.4 10.8 10.3
"2018-11-14 04:26:00" 7.7 -4.1 369.1 364.8 -0.8 11.8 16.1 4.3 10.9 10.1
"2018-11-14 04:27:00" 4.5 -3.3 366.5 363.1 -0.9 7.8 11.2 3.3 10.4 9.7
"2018-11-14 04:28:00" 4.7 -1.3 366.5 367.5 0.4 6.0 4.9 -1.0 10.4 10.6
"2018-11-14 04:29:00" 3.8 -2.2 365.9 364.8 0.3 6.0 7.1 1.1 10.3 10.1
"2018-11-14 04:30:00" 5.9 -3.6 369.3 363.7 0.2 9.4 15.0 5.6 10.9 9.9
"2018-11-14 04:31:00" 3.8 -3.5 367.8 366.0 -0.8 7.4 9.2 1.8 10.6 10.3
"2018-11-14 04:32:00" 4.0 -1.6 367.9 365.7 0.8 5.7 7.8 2.2 10.7 10.2
"2018-11-14 04:33:00" 2.3 -1.4 366.2 364.7 0.0 3.6 5.1 1.4 10.3 10.0
"2018-11-14 04:34:00" 3.5 -1.9 367.2 366.3 -0.7 5.4 6.3 0.9 10.5 10.4
"2018-11-14 04:35:00" 4.3 -1.0 370.8 365.3 -0.4 5.3 10.8 5.5 11.2 10.2
"2018-11-14 04:36:00" 3.9 -0.5 367.1 365.5 inf 4.4 5.9 1.6 10.5 10.2
"2018-11-14 04:37:00" 3.7 -4.0 366.3 363.7 0.9 7.7 10.3 2.6 10.4 9.9
"2018-11-14 04:38:00" 1.4 -1.2 368.3 366.3 0.3 2.6 4.6 2.0 10.7 10.4
"2018-11-14 04:39:00" 2.4 -1.5 368.2 363.5 2.2 3.9 8.6 4.7 10.7 9.8
"2018-11-14 04:40:00" 2.5 -1.8 369.3 363.2 -1.0 4.3 10.3 6.1 10.9 9.8
"2018-11-14 04:41:00" 2.3 -0.8 368.5 363.8 -inf 3.1 7.7 4.7 10.8 9.9
"2018-11-14 04:42:00" 2.4 -3.2 368.4 364.8 -0.8 5.6 9.2 3.6 10.8 10.1
"2018-11-14 04:43:00" 3.4 -2.1 365.3 367.0 -1.6 5.5 3.9 -1.6 10.2 10.5
"2018-11-14 04:44:00" 4.2 1.3 366.4 365.2 inf 2.9 4.1 1.2 10.4 10.1
"2018-11-14 04:45:00" 1.2 -1.5 364.6 365.9 -0.0 2.7 1.5 -1.2 10.0 10.3
"2018-11-14 04:46:00" 4.9 0.2 365.0 364.3 -0.1 4.7 5.4 0.7 10.1 10.0
"2018-11-14 04:47:00" 1.7 -2.6 365.2 364.5 -inf 4.3 5.1 0.7 10.1 10.0
"2018-11-14 04:48:00" 2.1 -3.0 367.2 363.3  5.1 8.9 3.8 10.5 9.8
"2018-11-14 04:49:00" 5.7 -2.5 368.3 363.8 -0.1 8.2 12.7 4.5 10.7 9.9
"2018-11-14 04:50:00" 2.5 -0.1 367.2 365.8 -inf 2.6 4.1 1.4 10.5 10.2
"2018-11-14 04:51:00" -0.3 -1.8 368.5 366.0 0.3 1.5 4.0 2.5 10.8 10.3
"2018-11-14 04:52:00" 4.0 -0.4 368.0 364.9 0.6 4.4 7.6 3.1 10.7 10.1
"2018-11-14 04:53:00" 2.5 -1.5 370.2 365.9 -0.8 4.0 8.4 4.4 11.1 10.3
"2018-11-14 04:54:00" 3.7 -0.7 366.8 365.3 0.2 4.4 5.9 1.5 10.5 10.2
"2018-11-14 04:55:00" 2.7 -2.6 364.7 365.9 -inf 5.4 4.2 -1.2 10.0 10.3
"2018-11-14 04:56:00" 2.8 -2.1 368.0 364.4 -1.6 5.0 8.6 3.6 10.7 10.0
"2018-11-14 04:57:00" 2.8 -2.5 366.8 363.4 0.4 5.3 8.6 3.3 10.4 9.8
"2018-11-14 04:58:00" 3.1 -3.0 367.7 364.4 -inf 6.1 9.4 3.3 10.6 10.0
"2018-11-14 04:59:00" 2.8 -0.7 369.4 365.1 inf 3.5 7.8 4.3 10.9 10.1
"2018-11-14 05:00:00" 3.3 0.0 369.1 364.9 0.0 3.3 7.5 4.2 10.9 10.1
"2018-11-14 05:01:00" 3.9 -2.2 367.8 363.7 0.6 6.2 10.2 4.1 10.6 9.9
"2018-11-14 05:02:00" 2.6 -1.2 368.4 365.0 -1.4 3.8 7.2 3.4 10.8 10.1
"2018-11-14 05:03:00" 3.4 -3.7 368.9 363.5 0.3 7.1 12.5 5.3 10.8 9.8
"2018-11-14 05:04:00" 4.8 -1.7 366.4 365.0 -inf 6.5 7.8 1.3 10.4 10.1
"2018-11-14 05:05:00" 1.2 -2.9 368.1 365.0 -inf 4.1 7.2 3.0 10.7 10.1
"2018-11-14 05:06:00" 4.5 -0.6 366.7 363.5 -inf 5.1 8.2 3.1 10.4 9.8
"2018-11-14 05:07:00" 5.0 -1.1 366.1 366.3 2.0 6.2 5.9 -0.2 10.3 10.4
"2018-11-14 05:08:00" 3.4 -2.6 367.5 365.0 -1.6 5.9 8.4 2.4 10.6 10.1
"2018-11-14 05:09:00" 4.8 0.4 366.0 361.7 -0.3 4.4 8.8 4.3 10.3 9.5
"2018-11-14 05:10:00" 6.1 -5.4 366.3 365.9 -0.8 11.5 11.9 0.4 10.4 10.3
"2018-11-14 05:11:00" 5.0 -1.1 367.2 363.5 -0.3 6.2 9.9 3.7 10.5 9.8
"2018-11-14 05:12:00" 4.5 -3.7 366.5 361.5 -1.7 8.2 13.2 5.0 10.4 9.4
"2018-11-14 05:13:00" 5.2 -0.5 367.4 364.6 inf 5.7 8.5 2.8 10.6 10.0
"2018-11-14 05:14:00" 3.0 -3.2 365.9 364.5 -inf 6.2 7.7 1.5 10.3 10.0
"2018-11-14 05:15:00" 5.7 -0.9 364.6 365.2 -1.8 6.5 6.0 -0.6 10.0 10.1
"2018-11-14 05:16:00" 2.9 -2.4 367.7 363.4 -inf 5.3 9.6 4.3 10.6 9.8
"2018-11-14 05:17:00" 4.7 -2.9 369.2 364.8 0.9 7.6 12.1 4.4 10.9 10.1
"2018-11-14 05:18:00" 5.7 -3.8 368.5 366.9 -0.3 9.5 11.1 1.6 10.8 10.5
"2018-11-14 05:19:00" 4.9 0.1 365.5 363.4 1.3 4.8 6.9 2.1 10.2 9.8
"2018-11-14 05:20:00" 3.0 -2.1 367.0 366.4 inf 5.1 5.7 0.6 10.5 10.4
"2018-11-14 05:21:00" 5.0 -2.9 365.7 363.9 0.4 7.9 9.8 1.8 10.2 9.9
"2018-11-14 05:22:00" 5.5 0.8 369.6 365.7 0.6 4.7 8.6 3.9 11.0 10.2
"2018-11-14 05:23:00" 4.9 -0.7 367.6 364.4 0.9 5.6 8.8 3.2 10.6 10.0
"2018-11-14 05:24:00" 1.5 0.0 367.0 365.5 inf 1.4 2.8 1.4 10.5 10.2
"2018-11-14 05:25:00" 5.4 -0.9 366.3 366.7 1.8 6.3 5.9 -0.4 10.4 10.4
"2018-11-14 05:26:00" 3.0 -3.7 367.4 363.7 -0.2 6.6 10.4 3.7 10.6 9.8
"2018-11-14 05:27:00" 2.0 -2.0 365.5 362.3 0.3 4.0 7.2 3.2 10.2 9.6
"2018-11-14 05:28:00" 2.6 -2.2 368.0 364.1 -0.4 4.8 8.6 3.8 10.7 9.9
"2018-11-14 05:29:00" 4.4 -3.1 364.5 364.7 -inf 7.5 7.4 -0.2 10.0 10.0
"2018-11-14 05:30:00" 3.1 -2.1 365.0 366.6 -inf 5.2 3.6 -1.6 10.1 10.4
"2018-11-14 05:31:00" 3.7 -2.9 368.6 362.8 -0.1 6.6 12.5 5.8 10.8 9.7
"2018-11-14 05:32:00" 4.0 -0.1 365.8 365.3 -0.1 4.2 4.7 0.5 10.3 10.2
"2018-11-14 05:33:00" 4.1 -2.7 365.6 366.2 1.0 6.8 6.2 -0.6 10.2 10.3
"2018-11-14 05:34:00" 5.0 -4.3 368.7 365.7  9.4 12.3 3.0 10.8 10.2
"2018-11-14 05:35:00" 3.6 -1.6 368.0 363.6  5.2 9.6 4.5 10.7 9.8
"2018-11-14 05:36:00" 5.4 -2.2 369.2 364.4 -1.1 7.6 12.5 4.8 10.9 10.0
"2018-11-14 05:37:00" 2.0 -2.2 366.0 365.3  4.2 4.9 0.7 10.3 10.2
"2018-11-14 05:38:00" 3.2 -2.3 366.2 365.5 -1.9 5.5 6.2 0.8 10.3 10.2
"2018-11-14 05:39:00" 2.9 -3.7 368.3 366.7 -0.1 6.6 8.2 1.6 10.7 10.4
"2018-11-14 05:40:00" 3.4 -2.9 368.4 366.0 -1.3 6.3 8.7 2.4 10.8 10.3
"2018-11-14 05:41:00" 3.5 -1.0 369.2 364.5 inf 4.5 9.2 4.7 10.9 10.0
"2018-11-14 05:42:00" 3.2 -2.1 364.7 364.4 -0.9 5.3 5.6 0.3 10.0 10.0
"2018-11-14 05:43:00" 5.3 -1.6 368.9 364.9 inf 6.9 10.9 4.0 10.9 10.1
"2018-11-14 05:44:00" 4.4 -3.5 365.0 367.6 -0.9 7.9 5.2 -2.6 10.1 10.6
"2018-11-14 05:45:00" 3.4 -3.4 367.9 362.3 1.7 6.8 12.4 5.6 10.7 9.6
"2018-11-14 05:46:00" 3.8 -1.6 366.7 364.4 -1.1 5.4 7.8 2.3 10.4 10.0
"2018-11-14 05:47:00" 3.0 -1.8 368.3 366.2 1.1 4.7 6.9 2.1 10.7 10.3
"2018-11-14 05:48:00" 6.4 -2.4 366.5 365.1 -0.3 8.8 10.2 1.4 10.4 10.1
"2018-11-14 05:49:00" 2.9 -1.6 368.0 367.0 -0.3 4.5 5.6 1.1 10.7 10.5
"2018-11-14 05:50:00" 5.5 -0.6 369.0 362.4 -0.2 6.2 12.8 6.6 10.9 9.6
"2018-11-14 05:51:00" 3.6 0.2 368.6 366.0 -0.2 3.4 6.0 2.6 10.8 10.3
"2018-11-14 05:52:00" 4.3 -2.8 368.7 365.9 -0.1 7.1 9.9 2.8 10.8 10.3
"2018-11-14 05:53:00" 5.1 -0.0 367.2 364.8 -0.4 5.1 7.5 2.4 10.5 10.1
"2018-11-14 05:54:00" 4.1 -0.3 368.1 366.0 -0.5 4.4 6.5 2.1 10.7 10.3
"2018-11-14 05:55:00" 3.4 -1.2 364.8 363.1 0.5 4.6 6.3 1.7 10.1 9.7
"2018-11-14 05:56:00" 4.7 -3.4 367.7 365.2 0.3 8.1 10.6 2.5 10.6 10.1
"2018-11-14 05:57:00" 2.5 -1.5 367.2 366.0 -inf 4.0 5.3 1.2 10.5 10.3
"2018-11-14 05:58:00" 4.8 -4.1 365.9 365.1 -1.5 8.8 9.6 0.8 10.3 10.1
"2018-11-14 05:59:00" 3.7 -1.1 366.0 365.8 inf 4.8 5.1 0.3 10.3 10.2
"2018-11-14 06:00:00" 2.9 -2.1 364.6 363.6  5.0 6.0 1.0 10.0 9.8
"2018-11-14 06:01:00" 2.5 -2.6 366.7 365.1 -1.1 5.0 6.6 1.6 10.4 10.1
"2018-11-14 06:02:00" 3.4 -2.9 367.0 363.8 inf 6.3 9.5 3.2 10.5 9.9
"2018-11-14 06:03:00" 4.0 -2.7 366.9 364.9 -0.1 6.8 8.7 2.0 10.5 10.1
"2018-11-14 06:04:00" 2.4 -0.9 368.7 364.7 -0.0 3.4 7.3 4.0 10.8 10.0
"2018-11-14 06:05:00" 4.4 -1.0 364.9 365.6 inf 5.3 4.6 -0.7 10.1 10.2
"2018-11-14 06:06:00" 6.3 -2.0 365.8 364.5 -1.6 8.2 9.5 1.3 10.3 10.0
"2018-11-14 06:07:00" 5.2 -2.6 368.5 363.3 -2.0 7.8 12.9 5.2 10.8 9.8
"2018-11-14 06:08:00" 5.5 -3.5 367.3 363.6 -0.7 9.0 12.7 3.7 10.5 9.8
"2018-11-14 06:09:00" 3.1 -2.5 364.7 363.9 -0.1 5.5 6.3 0.8 10.0 9.9
"2018-11-14 06:10:00" 3.8 -4.7 367.3 362.7 -inf 8.5 13.0 4.5 10.5 9.7
"2018-11-14 06:11:00" 3.7 -2.1 370.0 363.7 -0.4 5.8 12.1 6.3 11.1 9.8
"2018-11-14 06:12:00" 5.6 -2.7 365.9 364.9 -0.4 8.4 9.3 1.0 10.3 10.1
"2018-11-14 06:13:00" 5.3 -1.5 365.5 365.1 -1.4 6.8 7.2 0.4 10.2 10.1
"2018-11-14 06:14:00" 2.1 -1.3 367.7 366.0 0.4 3.4 5.0 1.6 10.6 10.3
"2018-11-14 06:15:00" 5.2 -2.7 366.9 364.5 -0.4 7.9 10.3 2.4 10.5 10.0
"2018-11-14 06:16:00" 6.5 -3.1 369.2 363.4 -0.8 9.7 15.5 5.8 10.9 9.8
"2018-11-14 06:17:00" 3.5 0.6 368.0 365.2 0.5 2.9 5.6 2.7 10.7 10.1
"2018-11-14 06:18:00" 3.1 -1.4 367.1 365.1 inf 4.5 6.6 2.1 10.5 10.1
"2018-11-14 06:19:00" 6.8 -1.3 365.5 364.0 -0.2 8.1 9.6 1.5 10.2 9.9
"2018-11-14 06:20:00" 4.1 -1.2 366.5 364.7 0.1 5.4 7.1 1.7 10.4 10.1
"2018-11-14 06:21:00" 1.8 0.4 367.3 364.2 0.3 1.4 4.5 3.1 10.5 10.0
"2018-11-14 06:22:00" 5.5 0.4 367.5 366.6 -0.2 5.1 6.0 0.9 10.6 10.4
"2018-11-14 06:23:00" 3.0 -2.0 365.4 365.3 -inf 5.0 5.1 0.2 10.2 10.2
"2018-11-14 06:24:00" 5.8 -1.4 369.5 363.4 -0.1 7.2 13.3 6.1 11.0 9.8
"2018-11-14 06:25:00" 3.3 -0.4 367.7 364.4 inf 3.6 7.0 3.3 10.6 10.0
"2018-11-14 06:26:00" 5.2 -0.1 368.2 365.2 1.0 5.3 8.3 3.0 10.7 10.1
"2018-11-14 06:27:00" 4.5 -1.0 366.7 366.2 0.2 5.6 6.1 0.5 10.4 10.3
"2018-11-14 06:28:00" 3.4 -1.0 371.2 364.4 -inf 4.4 11.3 6.9 11.3 10.0
"2018-11-14 06:29:00" 2.6 -2.5 369.4 365.2 inf 5.0 9.2 4.1 10.9 10.1
"2018-11-14 06:30:00" 3.0 -0.9 365.6 367.3 -inf 3.9 2.3 -1.6 10.2 10.5
"2018-11-14 06:31:00" 5.0 -0.7 369.6 364.5 -0.6 5.7 10.8 5.1 11.0 10.0
"2018-11-14 06:32:00" 2.9 -1.9 366.5 366.1 -0.2 4.8 5.2 0.4 10.4 10.3
"2018-11-14 06:33:00" 0.9 -2.2 365.9 366.9 -inf 3.1 2.1 -1.0 10.3 10.5
"2018-11-14 06:34:00" 5.0 -3.9 364.2 364.1 -1.2 8.9 9.0 0.1 9.9 9.9
"2018-11-14 06:35:00" 3.8 -0.6 366.9 364.5 -1.2 4.4 6.8 2.4 10.5 10.0
"2018-11-14 06:36:00" 3.8 -2.0 365.5 362.9 -1.4 5.9 8.5 2.6 10.2 9.7
"2018-11-14 06:37:00" 3.6 -2.4 367.7 365.1 0.0 6.0 8.6 2.5 10.6 10.1
"2018-11-14 06:38:00" 2.9 -1.0 367.8 366.1 inf 4.0 5.7 1.7 10.6 10.3
"2018-11-14 06:39:00" 3.2 -2.3 367.4 365.3 0.9 5.6 7.6 2.1 10.6 10.2
"2018-11-14 06:40:00" 3.9 -1.0 366.7 365.3 -0.5 5.0 6.4 1.4 10.4 10.2
"2018-11-14 06:41:00" 3.0 -4.1 366.1 362.6 2.2 7.1 10.6 3.6 10.3 9.6
"2018-11-14 06:42:00" 3.8 -1.5 368.4 365.5 1.3 5.3 8.2 2.9 10.8 10.2
"2018-11-14 06:43:00" 3.4 -2.6 368.4 364.6 0.1 6.0 9.8 3.8 10.8 10.0
"2018-11-14 06:44:00" 5.0 -3.8 367.4 364.4 -inf 8.8 11.8 3.1 10.6 10.0
"2018-11-14 06:45:00" 3.7 -2.1 368.3 366.2 0.1 5.8 7.9 2.1 10.7 10.3
"2018-11-14 06:46:00" 1.1 -3.1 369.2 363.8 0.9 4.2 9.6 5.4 10.9 9.9
"2018-11-14 06:47:00" 3.0 -1.3 369.4 364.3 -0.0 4.3 9.3 5.1 10.9 10.0
"2018-11-14 06:48:00" 4.0 -3.1 367.7 364.6 -0.3 7.0 10.1 3.1 10.6 10.0
"2018-11-14 06:49:00" 4.8 -1.6 368.5 363.8 -0.5 6.4 11.1 4.7 10.8 9.9
"2018-11-14 06:50:00" 5.4 -2.2 366.4 366.1 -0.3 7.6 7.9 0.3 10.4 10.3
"2018-11-14 06:51:00" 5.3 -2.2 367.0 365.8 0.8 7.5 8.7 1.2 10.5 10.3
"2018-11-14 06:52:00" 3.7 -2.6 367.3 366.5 -inf 6.4 7.2 0.9 10.6 10.4
"2018-11-14 06:53:00" 3.3 -2.6 369.0 364.6 -1.2 5.9 10.4 4.4 10.9 10.0
"2018-11-14 06:54:00" 4.1 -2.2 367.7 365.9 -0.7 6.3 8.1 1.8 10.6 10.3
"2018-11-14 06:55:00" 2.8 -0.9 367.1 367.1 1.0 3.7 3.8 0.1 10.5 10.5
"2018-11-14 06:56:00" 4.1 -2.1 366.2 364.1 -inf 6.2 8.3 2.1 10.3 9.9
"2018-11-14 06:57:00" 7.7 -3.0 366.3 365.1 -0.5 10.6 11.9 1.2 10.4 10.1
"2018-11-14 06:58:00" 4.4 -3.6 367.9 366.2 -0.5 8.0 9.7 1.7 10.7 10.3
"2018-11-14 06:59:00" 4.4 -0.4 366.4 365.4 -1.3 4.8 5.9 1.0 10.4 10.2
"2018-11-14 07:00:00" 4.9 -2.7 364.8 366.6 -0.1 7.6 5.7 -1.8 10.0 10.4
"2018-11-14 07:01:00" 5.3 0.3 368.0 366.9 -inf 5.0 6.1 1.0 10.7 10.5
"2018-11-14 07:02:00" 3.9 -0.9 367.5 365.5 0.1 4.8 6.8 2.0 10.6 10.2
"2018-11-14 07:03:00" 4.3 -2.3 365.7 365.9 inf 6.6 6.4 -0.2 10.2 10.3
"2018-11-14 07:04:00" 4.3 -2.8 365.5 364.0 -0.1 7.1 8.5 1.5 10.2 9.9
"2018-11-14 07:05:00" 5.7 -2.8 365.3 362.9 -inf 8.5 10.8 2.3 10.2 9.7
"2018-11-14 07:06:00" 3.4 -0.8 367.8 366.1 0.1 4.2 6.0 1.8 10.7 10.3
"2018-11-14 07:07:00" 4.0 0.3 366.7 364.4 0.1 3.8 6.1 2.3 10.4 10.0
"2018-11-14 07:08:00" 3.9 -4.3 366.8 365.2 -inf 8.2 9.8 1.6 10.4 10.1
"2018-11-14 07:09:00" 4.1 -0.0 366.3 364.5 inf 4.2 6.0 1.8 10.3 10.0
"2018-11-14 07:10:00" 0.1 -1.9 366.7 362.7 0.5 2.1 6.0 3.9 10.4 9.7
"2018-11-14 07:11:00" 3.1 -1.0 366.5 365.9 0.0 4.1 4.6 0.5 10.4 10.3
"2018-11-14 07:12:00" 5.2 0.3 367.1 365.0 -0.5 4.9 7.0 2.1 10.5 10.1
"2018-11-14 07:13:00" 3.1 -1.8 368.4 366.3 -0.2 4.9 7.0 2.1 10.8 10.4
"2018-11-14 07:14:00" 3.4 -0.7 368.3 364.8 -inf 4.1 7.6 3.5 10.7 10.1
"2018-11-14 07:15:00" 2.9 -0.1 368.2 365.0 -0.3 3.0 6.2 3.2 10.7 10.1
"2018-11-14 07:16:00" 3.9 -2.1 369.5 365.6 -inf 6.0 9.8 3.8 11.0 10.2
"2018-11-14 07:17:00" 3.7 -1.9 367.8 365.5 -inf 5.6 7.8 2.2 10.6 10.2
"2018-11-14 07:18:00" 4.7 -0.8 368.9 364.2 0.2 5.5 10.2 4.7 10.9 10.0
"2018-11-14 07:19:00" 5.2 -0.7 365.9 365.8 -inf 5.9 6.1 0.1 10.3 10.3
"2018-11-14 07:20:00" 5.4 0.4 367.2 364.2 0.6 5.0 8.0 3.0 10.5 9.9
"2018-11-14 07:21:00" 2.6 -0.8 368.0 365.5 -2.0 3.4 6.0 2.6 10.7 10.2
"2018-11-14 07:22:00" 3.2 -1.1 367.8 364.3 inf 4.3 7.8 3.5 10.6 10.0
"2018-11-14 07:23:00" 6.1 -2.1 367.1 364.8 0.3 8.1 10.4 2.3 10.5 10.1
"2018-11-14 07:24:00" 5.5 -3.9 366.9 365.6 -1.3 9.5 10.8 1.3 10.5 10.2
"2018-11-14 07:25:00" 4.6 -1.8 365.2 363.5 -0.5 6.4 8.1 1.7 10.1 9.8
"2018-11-14 07:26:00" 3.1 -1.8 366.6 364.5 0.4 4.9 7.0 2.1 10.4 10.0
"2018-11-14 07:27:00" 4.8 -2.9 368.2 363.3 1.0 7.8 12.7 5.0 10.7 9.8
"2018-11-14 07:28:00" 4.5 -0.5 367.6 364.6 -1.6 5.0 8.0 3.0 10.6 10.0
"2018-11-14 07:29:00" 4.3 -0.4 366.6 365.7 0.8 4.7 5.6 1.0 10.4 10.2
"2018-11-14 07:30:00" 3.4 -1.6 368.9 365.7 -1.9 5.0 8.3 3.3 10.9 10.2
"2018-11-14 07:31:00" 4.6 -0.3 364.5 365.5 inf 4.9 3.9 -1.1 10.0 10.2
"2018-11-14 07:32:00" 5.0 -1.2 367.5 363.6 -0.2 6.3 10.1 3.8 10.6 9.8
"2018-11-14 07:33:00" 4.7 -2.0 365.7 366.4 -2.0 6.7 6.0 -0.7 10.2 10.4
"2018-11-14 07:34:00" 6.8 -0.9 369.1 365.6 -0.1 7.7 11.2 3.5 10.9 10.2
"2018-11-14 07:35:00" 5.2 0.9 365.8 364.8 0.4 4.3 5.3 1.0 10.3 10.1
"2018-11-14 07:36:00" 5.6 -2.3 365.9 365.9 -inf 8.0 8.0 0.0 10.3 10.3
"2018-11-14 07:37:00" 8.1 -2.4 365.8 363.3 -0.5 10.4 12.9 2.5 10.2 9.8
"2018-11-14 07:38:00" 6.2 -2.9 366.9 365.0 -0.6 9.1 11.0 1.9 10.5 10.1
"2018-11-14 07:39:00" 9.2 -0.7 367.0 362.3 -0.0 9.9 14.6 4.7 10.5 9.6
"2018-11-14 07:40:00" 7.3 -1.3 364.4 363.9 -0.6 8.6 9.2 0.5 10.0 9.9
"2018-11-14 07:41:00" 5.4 -0.7 363.4 366.7 -1.1 6.1 2.7 -3.4 9.8 10.4
"2018-11-14 07:42:00" 7.4 -0.4 363.6 366.0 -0.5 7.7 5.4 -2.3 9.8 10.3
"2018-11-14 07:43:00" 6.0 -4.2 367.9 364.7 -1.8 10.2 13.3 3.1 10.7 10.0
"2018-11-14 07:44:00" 6.3 1.5 367.0 365.0 0.5 4.8 6.8 2.0 10.5 10.1
"2018-11-14 07:45:00" 6.9 0.3 369.2 364.7 0.1 6.6 11.1 4.5 10.9 10.0
"2018-11-14 07:46:00" 7.7 -2.0 368.1 363.7 -0.6 9.7 14.1 4.4 10.7 9.8
"2018-11-14 07:47:00" 7.6 -0.4 364.0 365.8 -inf 8.0 6.2 -1.8 9.9 10.3
"2018-11-14 07:48:00" 9.7 -1.4 368.5 366.0 -0.2 11.1 13.6 2.5 10.8 10.3
"2018-11-14 07:49:00" 9.3 -0.2 367.8 363.2 0.3 9.5 14.1 4.6 10.6 9.8
"2018-11-14 07:50:00" 9.0 -1.5 367.7 364.3 -0.1 10.5 13.9 3.4 10.6 10.0
"2018-11-14 07:51:00" 8.8 -0.0 367.2 364.0 0.1 8.8 12.0 3.2 10.5 9.9
"2018-11-14 07:52:00" 8.8 -0.8 367.7 364.7 -0.2 9.6 12.6 3.0 10.6 10.0
"2018-11-14 07:53:00" 7.8 -2.1 367.7 365.1 inf 9.8 12.4 2.6 10.6 10.1
"2018-11-14 07:54:00" 9.9 -1.0 366.2 362.6 -0.1 10.9 14.5 3.6 10.3 9.6
"2018-11-14 07:55:00" 11.5 -1.5 366.0 362.5 -0.2 13.0 16.5 3.5 10.3 9.6
"2018-11-14 07:56:00" 14.4 -2.7 367.5 366.6 -0.2 17.1 18.0 0.9 10.6 10.4
"2018-11-14 07:57:00" 12.9 -0.3 368.5 364.2 -0.0 13.2 17.6 4.3 10.8 9.9
"2018-11-14 07:58:00" 13.1 -1.6 365.1 365.8 -0.2 14.7 14.0 -0.7 10.1 10.3
"2018-11-14 07:59:00" 13.1 0.0 367.8 364.8 -0.0 13.0 16.0 2.9 10.6 10.1
"2018-11-14 08:00:00" 11.6 0.4 367.8 363.9 -0.0 11.2 15.1 4.0 10.6 9.9
"2018-11-14 08:01:00" 13.4 -1.8 367.4 365.7 -0.2 15.2 16.8 1.7 10.6 10.2
"2018-11-14 08:02:00" 15.3 0.5 364.3 364.2 0.1 14.7 14.8 0.1 10.0 10.0
"2018-11-14 08:03:00" 14.7 1.3 367.5 365.0 0.1 13.4 15.9 2.5 10.6 10.1
"2018-11-14 08:04:00" 12.1 1.3 364.0 364.1 0.0 10.7 10.7 -0.0 9.9 9.9
"2018-11-14 08:05:00" 14.8 -2.7 367.7 366.8 -0.2 17.5 18.3 0.8 10.6 10.5
"2018-11-14 08:06:00" 16.5 0.6 365.6 365.3 0.1 15.9 16.2 0.4 10.2 10.2
"2018-11-14 08:07:00" 18.1 0.1 367.8 364.2 0.0 17.9 21.6 3.7 10.6 9.9
"2018-11-14 08:08:00" 17.9 1.5 365.4 365.7 0.1 16.4 16.1 -0.3 10.2 10.2
"2018-11-14 08:09:00" 14.6 -0.7 365.2 365.3 -0.0 15.3 15.3 -0.0 10.1 10.2
